Word	Subject	Trial	ItemNo	Session	Condition	Acc	Cue	ACC	CueCondition	Length.Phon	FreqLogLemma
hair	AM	40	119	2	Phonological	0	Cued	FALSE	PhCue	3	2.2989
hair	JV	40	119	2	Phonological	1	Cued	TRUE	PhCue	3	2.2989
hair	AW	41	119	3	Phonological	1	NotCued	TRUE	Tone	3	2.2989
hair	JK	40	119	1	Phonological	0	Cued	FALSE	PhCue	3	2.2989
hammer	AW	57	146	1	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0414
hammer	CB	140	146	1	Phonological	0	Cued	FALSE	PhCue	5	1.0414
hammer	JV	140	146	2	Phonological	1	Cued	TRUE	PhCue	5	1.0414
hammer	MH	105	146	3	Phonological	0	NotCued	FALSE	Tone	5	1.0414
hammer	EW	140	146	1	Phonological	1	Cued	TRUE	PhCue	5	1.0414
hammer	CB	133	146	4	Semantic	1	Cued	TRUE	SemCue	5	1.0414
hammer	CB	57	146	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0414
hammer	FF	133	146	3	Semantic	1	Cued	TRUE	SemCue	5	1.0414
hammer	AM	133	146	3	Semantic	0	Cued	FALSE	SemCue	5	1.0414
hammer	MH	57	146	2	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0414
hammer	JK	57	146	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0414
hammer	EW	57	146	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0414
hammer	AW	133	146	2	Semantic	1	Cued	TRUE	SemCue	5	1.0414
hammer	AM	57	146	4	Semantic	0	NotCued	FALSE	UnAssoc	5	1.0414
hammer	FF	105	146	1	Phonological	0	NotCued	FALSE	Tone	5	1.0414
hammer	JK	133	146	3	Semantic	1	Cued	TRUE	SemCue	5	1.0414
hammer	AM	140	146	2	Phonological	0	Cued	FALSE	PhCue	5	1.0414
hammer	FF	57	146	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0414
hammer	AW	105	146	3	Phonological	1	NotCued	TRUE	Tone	5	1.0414
hammer	JV	133	146	3	Semantic	0	Cued	FALSE	SemCue	5	1.0414
hammer	DH	57	146	3	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0414
hammer	WR	105	146	1	Phonological	1	NotCued	TRUE	Tone	5	1.0414
hammer	DH	105	146	1	Phonological	0	NotCued	FALSE	Tone	5	1.0414
hammer	JK	140	146	1	Phonological	1	Cued	TRUE	PhCue	5	1.0414
hammer	AM	105	146	1	Phonological	0	NotCued	FALSE	Tone	5	1.0414
hammer	EW	133	146	4	Semantic	1	Cued	TRUE	SemCue	5	1.0414
hammer	DH	133	146	4	Semantic	0	Cued	FALSE	SemCue	5	1.0414
hammer	JV	57	146	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0414
hammer	WR	57	146	4	Semantic	1	NotCued	TRUE	UnAssoc	5	1.0414
hammer	CB	105	146	2	Phonological	1	NotCued	TRUE	Tone	5	1.0414
hammer	FF	140	146	2	Phonological	NA	Cued	NA	PhCue	5	1.0414
hammer	MH	140	146	4	Phonological	1	Cued	TRUE	PhCue	5	1.0414
hammer	JV	105	146	1	Phonological	1	NotCued	TRUE	Tone	5	1.0414
hammer	WR	133	146	3	Semantic	1	Cued	TRUE	SemCue	5	1.0414
hammer	DH	140	146	2	Phonological	1	Cued	TRUE	PhCue	5	1.0414
hammer	JK	105	146	2	Phonological	1	NotCued	TRUE	Tone	5	1.0414
hammer	AW	140	146	4	Phonological	1	Cued	TRUE	PhCue	5	1.0414
hammer	EW	105	146	2	Phonological	1	NotCued	TRUE	Tone	5	1.0414
hammer	MH	133	146	1	Semantic	0	Cued	FALSE	SemCue	5	1.0414
hammer	WR	140	146	2	Phonological	1	Cued	TRUE	PhCue	5	1.0414
hand	JK	127	17	4	Semantic	1	Cued	TRUE	SemCue	4	2.8597
hand	FF	62	17	1	Phonological	1	Cued	TRUE	PhCue	4	2.8597
hand	DH	62	17	1	Phonological	1	Cued	TRUE	PhCue	4	2.8597
hand	JV	148	17	2	Phonological	0	NotCued	FALSE	Tone	4	2.8597
hand	CB	48	17	4	Semantic	1	NotCued	TRUE	UnAssoc	4	2.8597
hand	JK	148	17	1	Phonological	1	NotCued	TRUE	Tone	4	2.8597
hand	WR	148	17	2	Phonological	1	NotCued	TRUE	Tone	4	2.8597
hand	WR	48	17	3	Semantic	1	NotCued	TRUE	UnAssoc	4	2.8597
hand	DH	127	17	3	Semantic	1	Cued	TRUE	SemCue	4	2.8597
hand	FF	127	17	4	Semantic	0	Cued	FALSE	SemCue	4	2.8597
hand	CB	62	17	2	Phonological	1	Cued	TRUE	PhCue	4	2.8597
hand	JV	62	17	1	Phonological	1	Cued	TRUE	PhCue	4	2.8597
hand	MH	62	17	3	Phonological	0	Cued	FALSE	PhCue	4	2.8597
hand	JV	48	17	3	Semantic	1	NotCued	TRUE	UnAssoc	4	2.8597
hand	EW	148	17	1	Phonological	1	NotCued	TRUE	Tone	4	2.8597
hand	JV	127	17	4	Semantic	1	Cued	TRUE	SemCue	4	2.8597
hand	WR	127	17	4	Semantic	1	Cued	TRUE	SemCue	4	2.8597
hand	FF	148	17	2	Phonological	1	NotCued	TRUE	Tone	4	2.8597
hand	CB	127	17	3	Semantic	1	Cued	TRUE	SemCue	4	2.8597
hand	AW	48	17	2	Semantic	1	NotCued	TRUE	UnAssoc	4	2.8597
hand	EW	127	17	3	Semantic	1	Cued	TRUE	SemCue	4	2.8597
hand	AW	127	17	1	Semantic	1	Cued	TRUE	SemCue	4	2.8597
hand	FF	48	17	3	Semantic	0	NotCued	FALSE	UnAssoc	4	2.8597
hand	JK	48	17	3	Semantic	1	NotCued	TRUE	UnAssoc	4	2.8597
hand	CB	148	17	1	Phonological	0	NotCued	FALSE	Tone	4	2.8597
hand	DH	48	17	4	Semantic	0	NotCued	FALSE	UnAssoc	4	2.8597
hand	WR	62	17	1	Phonological	1	Cued	TRUE	PhCue	4	2.8597
hand	MH	48	17	1	Semantic	NA	NotCued	NA	UnAssoc	4	2.8597
hand	MH	127	17	2	Semantic	NA	Cued	NA	SemCue	4	2.8597
hand	AW	62	17	3	Phonological	1	Cued	TRUE	PhCue	4	2.8597
hand	DH	148	17	2	Phonological	0	NotCued	FALSE	Tone	4	2.8597
hand	EW	48	17	4	Semantic	1	NotCued	TRUE	UnAssoc	4	2.8597
hand	AM	48	17	3	Semantic	1	NotCued	TRUE	UnAssoc	4	2.8597
hand	JK	62	17	2	Phonological	1	Cued	TRUE	PhCue	4	2.8597
hand	AM	148	17	2	Phonological	1	NotCued	TRUE	Tone	4	2.8597
hand	EW	62	17	2	Phonological	1	Cued	TRUE	PhCue	4	2.8597
hand	AW	148	17	4	Phonological	1	NotCued	TRUE	Tone	4	2.8597
hand	AM	62	17	1	Phonological	0	Cued	FALSE	PhCue	4	2.8597
hand	MH	148	17	4	Phonological	1	NotCued	TRUE	Tone	4	2.8597
hand	AM	127	17	4	Semantic	1	Cued	TRUE	SemCue	4	2.8597
harp	WR	149	170	2	Phonological	1	Cued	TRUE	PhCue	4	0.4771
harp	FF	149	170	2	Phonological	0	Cued	FALSE	PhCue	4	0.4771
harp	FF	70	170	3	Semantic	0	Cued	FALSE	SemCue	4	0.4771
harp	WR	35	170	1	Phonological	0	NotCued	FALSE	Tone	4	0.4771
harp	AM	139	170	4	Semantic	0	NotCued	FALSE	UnAssoc	4	0.4771
harp	EW	35	170	2	Phonological	1	NotCued	TRUE	Tone	4	0.4771
harp	AM	35	170	1	Phonological	0	NotCued	FALSE	Tone	4	0.4771
harp	DH	35	170	1	Phonological	0	NotCued	FALSE	Tone	4	0.4771
harp	WR	70	170	3	Semantic	1	Cued	TRUE	SemCue	4	0.4771
harp	JV	35	170	1	Phonological	1	NotCued	TRUE	Tone	4	0.4771
harp	FF	35	170	1	Phonological	0	NotCued	FALSE	Tone	4	0.4771
harp	JK	139	170	4	Semantic	NA	NotCued	NA	UnAssoc	4	0.4771
harp	FF	139	170	4	Semantic	0	NotCued	FALSE	UnAssoc	4	0.4771
harp	CB	70	170	4	Semantic	1	Cued	TRUE	SemCue	4	0.4771
harp	JK	35	170	2	Phonological	0	NotCued	FALSE	Tone	4	0.4771
harp	CB	139	170	3	Semantic	1	NotCued	TRUE	UnAssoc	4	0.4771
harp	JK	70	170	3	Semantic	0	Cued	FALSE	SemCue	4	0.4771
harp	MH	139	170	2	Semantic	NA	NotCued	NA	UnAssoc	4	0.4771
harp	JK	149	170	1	Phonological	0	Cued	FALSE	PhCue	4	0.4771
harp	AW	139	170	1	Semantic	1	NotCued	TRUE	UnAssoc	4	0.4771
harp	DH	149	170	2	Phonological	1	Cued	TRUE	PhCue	4	0.4771
harp	DH	70	170	4	Semantic	0	Cued	FALSE	SemCue	4	0.4771
harp	EW	70	170	4	Semantic	0	Cued	FALSE	SemCue	4	0.4771
harp	WR	139	170	4	Semantic	1	NotCued	TRUE	UnAssoc	4	0.4771
harp	MH	149	170	4	Phonological	0	Cued	FALSE	PhCue	4	0.4771
harp	EW	149	170	1	Phonological	1	Cued	TRUE	PhCue	4	0.4771
harp	MH	70	170	1	Semantic	NA	Cued	NA	SemCue	4	0.4771
harp	MH	35	170	3	Phonological	1	NotCued	TRUE	Tone	4	0.4771
harp	AW	70	170	2	Semantic	1	Cued	TRUE	SemCue	4	0.4771
harp	AM	149	170	2	Phonological	1	Cued	TRUE	PhCue	4	0.4771
harp	AM	70	170	3	Semantic	1	Cued	TRUE	SemCue	4	0.4771
harp	CB	35	170	2	Phonological	1	NotCued	TRUE	Tone	4	0.4771
harp	CB	149	170	1	Phonological	1	Cued	TRUE	PhCue	4	0.4771
harp	AW	149	170	4	Phonological	1	Cued	TRUE	PhCue	4	0.4771
harp	JV	70	170	3	Semantic	1	Cued	TRUE	SemCue	4	0.4771
harp	JV	149	170	2	Phonological	1	Cued	TRUE	PhCue	4	0.4771
harp	DH	139	170	3	Semantic	0	NotCued	FALSE	UnAssoc	4	0.4771
harp	AW	35	170	3	Phonological	1	NotCued	TRUE	Tone	4	0.4771
harp	JV	139	170	4	Semantic	NA	NotCued	NA	UnAssoc	4	0.4771
harp	EW	139	170	3	Semantic	1	NotCued	TRUE	UnAssoc	4	0.4771
hat	AW	47	155	3	Phonological	1	NotCued	TRUE	Tone	3	1.8325
hat	JK	136	155	3	Semantic	1	Cued	TRUE	SemCue	3	1.8325
hat	MH	136	155	1	Semantic	0	Cued	FALSE	SemCue	3	1.8325
hat	AW	60	155	4	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	WR	60	155	2	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	WR	136	155	3	Semantic	1	Cued	TRUE	SemCue	3	1.8325
hat	JV	136	155	3	Semantic	0	Cued	FALSE	SemCue	3	1.8325
hat	CB	60	155	1	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	AM	136	155	3	Semantic	0	Cued	FALSE	SemCue	3	1.8325
hat	FF	38	155	4	Semantic	0	NotCued	FALSE	UnAssoc	3	1.8325
hat	JV	60	155	2	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	JK	47	155	2	Phonological	0	NotCued	FALSE	Tone	3	1.8325
hat	JK	60	155	1	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	EW	47	155	2	Phonological	1	NotCued	TRUE	Tone	3	1.8325
hat	WR	38	155	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8325
hat	AW	38	155	1	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8325
hat	MH	38	155	2	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8325
hat	EW	38	155	3	Semantic	0	NotCued	FALSE	UnAssoc	3	1.8325
hat	DH	38	155	3	Semantic	0	NotCued	FALSE	UnAssoc	3	1.8325
hat	AM	38	155	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8325
hat	AM	47	155	1	Phonological	1	NotCued	TRUE	Tone	3	1.8325
hat	MH	47	155	3	Phonological	1	NotCued	TRUE	Tone	3	1.8325
hat	JV	47	155	1	Phonological	1	NotCued	TRUE	Tone	3	1.8325
hat	JV	38	155	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8325
hat	WR	47	155	1	Phonological	1	NotCued	TRUE	Tone	3	1.8325
hat	DH	136	155	4	Semantic	0	Cued	FALSE	SemCue	3	1.8325
hat	MH	60	155	4	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	CB	136	155	4	Semantic	1	Cued	TRUE	SemCue	3	1.8325
hat	JK	38	155	4	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8325
hat	FF	60	155	2	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	EW	136	155	4	Semantic	1	Cued	TRUE	SemCue	3	1.8325
hat	AM	60	155	2	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	DH	47	155	1	Phonological	NA	NotCued	NA	Tone	3	1.8325
hat	FF	47	155	1	Phonological	1	NotCued	TRUE	Tone	3	1.8325
hat	DH	60	155	2	Phonological	0	Cued	FALSE	PhCue	3	1.8325
hat	EW	60	155	1	Phonological	1	Cued	TRUE	PhCue	3	1.8325
hat	CB	38	155	3	Semantic	1	NotCued	TRUE	UnAssoc	3	1.8325
hat	CB	47	155	2	Phonological	1	NotCued	TRUE	Tone	3	1.8325
hat	AW	136	155	2	Semantic	1	Cued	TRUE	SemCue	3	1.8325
hat	FF	136	155	3	Semantic	1	Cued	TRUE	SemCue	3	1.8325
heart	CB	45	161	4	Semantic	1	Cued	TRUE	SemCue	4	2.2148
heart	MH	45	161	1	Semantic	0	Cued	FALSE	SemCue	4	2.2148
heart	AM	147	161	2	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	AM	119	161	4	Semantic	0	NotCued	FALSE	UnAssoc	4	2.2148
heart	AW	45	161	2	Semantic	1	Cued	TRUE	SemCue	4	2.2148
heart	JK	147	161	1	Phonological	0	Cued	FALSE	PhCue	4	2.2148
heart	WR	45	161	3	Semantic	1	Cued	TRUE	SemCue	4	2.2148
heart	JK	31	161	2	Phonological	0	NotCued	FALSE	Tone	4	2.2148
heart	DH	45	161	4	Semantic	0	Cued	FALSE	SemCue	4	2.2148
heart	AW	119	161	1	Semantic	1	NotCued	TRUE	UnAssoc	4	2.2148
heart	CB	31	161	2	Phonological	1	NotCued	TRUE	Tone	4	2.2148
heart	AW	147	161	4	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	MH	31	161	3	Phonological	1	NotCued	TRUE	Tone	4	2.2148
heart	AW	31	161	3	Phonological	1	NotCued	TRUE	Tone	4	2.2148
heart	JK	119	161	4	Semantic	0	NotCued	FALSE	UnAssoc	4	2.2148
heart	FF	147	161	2	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	FF	45	161	3	Semantic	0	Cued	FALSE	SemCue	4	2.2148
heart	AM	45	161	3	Semantic	1	Cued	TRUE	SemCue	4	2.2148
heart	WR	147	161	2	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	CB	119	161	3	Semantic	1	NotCued	TRUE	UnAssoc	4	2.2148
heart	MH	119	161	2	Semantic	1	NotCued	TRUE	UnAssoc	4	2.2148
heart	JK	45	161	3	Semantic	0	Cued	FALSE	SemCue	4	2.2148
heart	AM	31	161	1	Phonological	1	NotCued	TRUE	Tone	4	2.2148
heart	DH	31	161	1	Phonological	1	NotCued	TRUE	Tone	4	2.2148
heart	DH	147	161	2	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	MH	147	161	4	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	WR	31	161	1	Phonological	1	NotCued	TRUE	Tone	4	2.2148
heart	JV	31	161	1	Phonological	1	NotCued	TRUE	Tone	4	2.2148
heart	EW	31	161	2	Phonological	1	NotCued	TRUE	Tone	4	2.2148
heart	FF	31	161	1	Phonological	0	NotCued	FALSE	Tone	4	2.2148
heart	CB	147	161	1	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	DH	119	161	3	Semantic	0	NotCued	FALSE	UnAssoc	4	2.2148
heart	EW	147	161	1	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	EW	119	161	3	Semantic	1	NotCued	TRUE	UnAssoc	4	2.2148
heart	FF	119	161	4	Semantic	1	NotCued	TRUE	UnAssoc	4	2.2148
heart	EW	45	161	4	Semantic	0	Cued	FALSE	SemCue	4	2.2148
heart	WR	119	161	4	Semantic	0	NotCued	FALSE	UnAssoc	4	2.2148
heart	JV	147	161	2	Phonological	1	Cued	TRUE	PhCue	4	2.2148
heart	JV	119	161	4	Semantic	1	NotCued	TRUE	UnAssoc	4	2.2148
heart	JV	45	161	3	Semantic	NA	Cued	NA	SemCue	4	2.2148
helicopter	JV	50	64	4	Semantic	1	NotCued	TRUE	UnAssoc	10	1.2041
helicopter	FF	50	64	4	Semantic	0	NotCued	FALSE	UnAssoc	10	1.2041
helicopter	CB	46	64	1	Phonological	1	Cued	TRUE	PhCue	10	1.2041
helicopter	MH	46	64	4	Phonological	1	Cued	TRUE	PhCue	10	1.2041
helicopter	MH	84	64	3	Phonological	0	NotCued	FALSE	Tone	10	1.2041
helicopter	FF	46	64	2	Phonological	0	Cued	FALSE	PhCue	10	1.2041
helicopter	CB	139	64	4	Semantic	0	Cued	FALSE	SemCue	10	1.2041
helicopter	AM	50	64	4	Semantic	0	NotCued	FALSE	UnAssoc	10	1.2041
helicopter	CB	50	64	3	Semantic	1	NotCued	TRUE	UnAssoc	10	1.2041
helicopter	CB	84	64	2	Phonological	1	NotCued	TRUE	Tone	10	1.2041
helicopter	DH	46	64	2	Phonological	0	Cued	FALSE	PhCue	10	1.2041
helicopter	JK	50	64	4	Semantic	1	NotCued	TRUE	UnAssoc	10	1.2041
helicopter	AW	84	64	3	Phonological	1	NotCued	TRUE	Tone	10	1.2041
helicopter	FF	84	64	1	Phonological	0	NotCued	FALSE	Tone	10	1.2041
helicopter	DH	139	64	4	Semantic	0	Cued	FALSE	SemCue	10	1.2041
helicopter	AW	46	64	4	Phonological	0	Cued	FALSE	PhCue	10	1.2041
helicopter	EW	139	64	4	Semantic	1	Cued	TRUE	SemCue	10	1.2041
helicopter	JV	139	64	3	Semantic	1	Cued	TRUE	SemCue	10	1.2041
helicopter	JV	84	64	1	Phonological	NA	NotCued	NA	Tone	10	1.2041
helicopter	FF	139	64	3	Semantic	0	Cued	FALSE	SemCue	10	1.2041
helicopter	AW	50	64	1	Semantic	1	NotCued	TRUE	UnAssoc	10	1.2041
helicopter	JV	46	64	2	Phonological	0	Cued	FALSE	PhCue	10	1.2041
helicopter	WR	139	64	3	Semantic	1	Cued	TRUE	SemCue	10	1.2041
helicopter	EW	50	64	3	Semantic	1	NotCued	TRUE	UnAssoc	10	1.2041
helicopter	WR	84	64	1	Phonological	1	NotCued	TRUE	Tone	10	1.2041
helicopter	AW	139	64	2	Semantic	1	Cued	TRUE	SemCue	10	1.2041
helicopter	AM	84	64	1	Phonological	0	NotCued	FALSE	Tone	10	1.2041
helicopter	AM	139	64	3	Semantic	0	Cued	FALSE	SemCue	10	1.2041
helicopter	AM	46	64	2	Phonological	0	Cued	FALSE	PhCue	10	1.2041
helicopter	DH	50	64	3	Semantic	0	NotCued	FALSE	UnAssoc	10	1.2041
helicopter	MH	50	64	2	Semantic	0	NotCued	FALSE	UnAssoc	10	1.2041
helicopter	MH	139	64	1	Semantic	1	Cued	TRUE	SemCue	10	1.2041
helicopter	JK	84	64	2	Phonological	1	NotCued	TRUE	Tone	10	1.2041
helicopter	WR	50	64	4	Semantic	1	NotCued	TRUE	UnAssoc	10	1.2041
helicopter	DH	84	64	1	Phonological	0	NotCued	FALSE	Tone	10	1.2041
helicopter	EW	84	64	2	Phonological	0	NotCued	FALSE	Tone	10	1.2041
helicopter	EW	46	64	1	Phonological	1	Cued	TRUE	PhCue	10	1.2041
helicopter	WR	46	64	2	Phonological	0	Cued	FALSE	PhCue	10	1.2041
helicopter	JK	46	64	1	Phonological	1	Cued	TRUE	PhCue	10	1.2041
helicopter	JK	139	64	3	Semantic	1	Cued	TRUE	SemCue	10	1.2041
horse	MH	78	102	3	Phonological	1	NotCued	TRUE	Tone	4	2.1206
horse	CB	154	102	4	Semantic	1	Cued	TRUE	SemCue	4	2.1206
horse	MH	96	102	2	Semantic	1	NotCued	TRUE	UnAssoc	4	2.1206
horse	AW	106	102	4	Phonological	1	Cued	TRUE	PhCue	4	2.1206
horse	AM	78	102	1	Phonological	0	NotCued	FALSE	Tone	4	2.1206
horse	MH	106	102	4	Phonological	0	Cued	FALSE	PhCue	4	2.1206
horse	JV	154	102	3	Semantic	1	Cued	TRUE	SemCue	4	2.1206
horse	AW	154	102	2	Semantic	1	Cued	TRUE	SemCue	4	2.1206
horse	JK	96	102	4	Semantic	NA	NotCued	NA	UnAssoc	4	2.1206
horse	AW	78	102	3	Phonological	1	NotCued	TRUE	Tone	4	2.1206
horse	JK	106	102	1	Phonological	1	Cued	TRUE	PhCue	4	2.1206
horse	CB	78	102	2	Phonological	1	NotCued	TRUE	Tone	4	2.1206
horse	FF	78	102	1	Phonological	0	NotCued	FALSE	Tone	4	2.1206
horse	DH	154	102	4	Semantic	NA	Cued	NA	SemCue	4	2.1206
horse	JK	154	102	3	Semantic	1	Cued	TRUE	SemCue	4	2.1206
horse	FF	106	102	2	Phonological	1	Cued	TRUE	PhCue	4	2.1206
horse	JK	78	102	2	Phonological	NA	NotCued	NA	Tone	4	2.1206
horse	WR	78	102	1	Phonological	0	NotCued	FALSE	Tone	4	2.1206
horse	AW	96	102	1	Semantic	1	NotCued	TRUE	UnAssoc	4	2.1206
horse	MH	154	102	1	Semantic	NA	Cued	NA	SemCue	4	2.1206
horse	AM	154	102	3	Semantic	1	Cued	TRUE	SemCue	4	2.1206
horse	CB	96	102	3	Semantic	1	NotCued	TRUE	UnAssoc	4	2.1206
horse	EW	154	102	4	Semantic	1	Cued	TRUE	SemCue	4	2.1206
horse	DH	96	102	3	Semantic	0	NotCued	FALSE	UnAssoc	4	2.1206
horse	EW	96	102	3	Semantic	1	NotCued	TRUE	UnAssoc	4	2.1206
horse	JV	106	102	2	Phonological	1	Cued	TRUE	PhCue	4	2.1206
horse	FF	96	102	4	Semantic	1	NotCued	TRUE	UnAssoc	4	2.1206
horse	AM	96	102	4	Semantic	1	NotCued	TRUE	UnAssoc	4	2.1206
horse	WR	106	102	2	Phonological	1	Cued	TRUE	PhCue	4	2.1206
horse	CB	106	102	1	Phonological	1	Cued	TRUE	PhCue	4	2.1206
horse	WR	154	102	3	Semantic	1	Cued	TRUE	SemCue	4	2.1206
horse	DH	106	102	2	Phonological	0	Cued	FALSE	PhCue	4	2.1206
horse	FF	154	102	3	Semantic	1	Cued	TRUE	SemCue	4	2.1206
horse	EW	106	102	1	Phonological	1	Cued	TRUE	PhCue	4	2.1206
horse	AM	106	102	2	Phonological	1	Cued	TRUE	PhCue	4	2.1206
horse	WR	96	102	4	Semantic	1	NotCued	TRUE	UnAssoc	4	2.1206
horse	JV	78	102	1	Phonological	1	NotCued	TRUE	Tone	4	2.1206
horse	EW	78	102	2	Phonological	1	NotCued	TRUE	Tone	4	2.1206
horse	JV	96	102	4	Semantic	1	NotCued	TRUE	UnAssoc	4	2.1206
horse	DH	78	102	1	Phonological	0	NotCued	FALSE	Tone	4	2.1206
hose	AW	39	136	4	Phonological	1	Cued	TRUE	PhCue	3	0.6021
hose	WR	39	136	2	Phonological	1	Cued	TRUE	PhCue	3	0.6021
hose	MH	39	136	4	Phonological	1	Cued	TRUE	PhCue	3	0.6021
hose	MH	143	136	3	Phonological	0	NotCued	FALSE	Tone	3	0.6021
hose	MH	60	136	1	Semantic	NA	Cued	NA	SemCue	3	0.6021
hose	EW	79	136	3	Semantic	NA	NotCued	NA	UnAssoc	3	0.6021
hose	JK	60	136	3	Semantic	1	Cued	TRUE	SemCue	3	0.6021
hose	FF	79	136	4	Semantic	1	NotCued	TRUE	UnAssoc	3	0.6021
hose	EW	143	136	2	Phonological	1	NotCued	TRUE	Tone	3	0.6021
hose	WR	60	136	3	Semantic	1	Cued	TRUE	SemCue	3	0.6021
hose	FF	39	136	2	Phonological	1	Cued	TRUE	PhCue	3	0.6021
hose	MH	79	136	2	Semantic	0	NotCued	FALSE	UnAssoc	3	0.6021
hose	EW	60	136	4	Semantic	1	Cued	TRUE	SemCue	3	0.6021
hose	CB	79	136	3	Semantic	1	NotCued	TRUE	UnAssoc	3	0.6021
hose	JK	39	136	1	Phonological	1	Cued	TRUE	PhCue	3	0.6021
hose	AW	79	136	1	Semantic	0	NotCued	FALSE	UnAssoc	3	0.6021
hose	DH	60	136	4	Semantic	1	Cued	TRUE	SemCue	3	0.6021
hose	WR	79	136	4	Semantic	NA	NotCued	NA	UnAssoc	3	0.6021
hose	AM	60	136	3	Semantic	0	Cued	FALSE	SemCue	3	0.6021
hose	CB	143	136	2	Phonological	1	NotCued	TRUE	Tone	3	0.6021
hose	FF	143	136	1	Phonological	0	NotCued	FALSE	Tone	3	0.6021
hose	JK	79	136	4	Semantic	1	NotCued	TRUE	UnAssoc	3	0.6021
hose	EW	39	136	1	Phonological	NA	Cued	NA	PhCue	3	0.6021
hose	JV	60	136	3	Semantic	0	Cued	FALSE	SemCue	3	0.6021
hose	AW	60	136	2	Semantic	1	Cued	TRUE	SemCue	3	0.6021
hose	JV	143	136	1	Phonological	0	NotCued	FALSE	Tone	3	0.6021
hose	AW	143	136	3	Phonological	0	NotCued	FALSE	Tone	3	0.6021
hose	WR	143	136	1	Phonological	0	NotCued	FALSE	Tone	3	0.6021
hose	AM	79	136	4	Semantic	0	NotCued	FALSE	UnAssoc	3	0.6021
hose	FF	60	136	3	Semantic	1	Cued	TRUE	SemCue	3	0.6021
hose	CB	60	136	4	Semantic	1	Cued	TRUE	SemCue	3	0.6021
hose	AM	39	136	2	Phonological	0	Cued	FALSE	PhCue	3	0.6021
hose	JK	143	136	2	Phonological	1	NotCued	TRUE	Tone	3	0.6021
hose	DH	143	136	1	Phonological	0	NotCued	FALSE	Tone	3	0.6021
hose	AM	143	136	1	Phonological	0	NotCued	FALSE	Tone	3	0.6021
hose	DH	79	136	3	Semantic	0	NotCued	FALSE	UnAssoc	3	0.6021
hose	CB	39	136	1	Phonological	1	Cued	TRUE	PhCue	3	0.6021
hose	JV	79	136	4	Semantic	1	NotCued	TRUE	UnAssoc	3	0.6021
hose	DH	39	136	2	Phonological	1	Cued	TRUE	PhCue	3	0.6021
hose	JV	39	136	2	Phonological	1	Cued	TRUE	PhCue	3	0.6021
house	DH	171	129	2	Phonological	1	Cued	TRUE	PhCue	3	2.7825
house	FF	110	129	3	Semantic	1	Cued	TRUE	SemCue	3	2.7825
house	DH	110	129	4	Semantic	1	Cued	TRUE	SemCue	3	2.7825
house	JV	110	129	3	Semantic	1	Cued	TRUE	SemCue	3	2.7825
house	JK	162	129	4	Semantic	0	NotCued	FALSE	UnAssoc	3	2.7825
house	AW	110	129	2	Semantic	0	Cued	FALSE	SemCue	3	2.7825
house	AM	51	129	1	Phonological	0	NotCued	FALSE	Tone	3	2.7825
house	WR	110	129	3	Semantic	1	Cued	TRUE	SemCue	3	2.7825
house	MH	171	129	4	Phonological	0	Cued	FALSE	PhCue	3	2.7825
house	JV	171	129	2	Phonological	1	Cued	TRUE	PhCue	3	2.7825
house	DH	162	129	3	Semantic	1	NotCued	TRUE	UnAssoc	3	2.7825
house	AW	51	129	3	Phonological	1	NotCued	TRUE	Tone	3	2.7825
house	DH	51	129	1	Phonological	1	NotCued	TRUE	Tone	3	2.7825
house	MH	162	129	2	Semantic	NA	NotCued	NA	UnAssoc	3	2.7825
house	CB	162	129	3	Semantic	1	NotCued	TRUE	UnAssoc	3	2.7825
house	MH	51	129	3	Phonological	0	NotCued	FALSE	Tone	3	2.7825
